url,title,color,price,category_name,description,reviews_count,average_rating
https://us.shein.com/Manfinity-Hypemode-Loose-Fit-Men-s-Solid-Color-Drawstring-Sweatpants-p-28914052-cat-2988.html,Manfinity Hypemode Loose Fit Men's Solid Color Drawstring Sweatpants,Burgundy,14.09,Men Sweatpants,"Color: Burgundy
Pattern Type: Plain
Type: Straight Leg
Details: Drawstring
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Long
Fit Type: Loose
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Body: Unlined
Sheer: No
",31,4.81
https://us.shein.com/Manfinity-Men-2-In-1-Drawstring-Waist-Swim-Trunks-p-15559230-cat-2025.html,Manfinity Men 2 In 1 Drawstring Waist Swim Trunks,Hot Pink,10.35,Men Beach Shorts,"Color: Hot Pink
Pattern Type: Plain
Details: Drawstring
Details: Pocket
Type: Bottoms
Bottom Type: Shorts
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean,wash with the soft detergent
Body: Lined
Lining: 100% Polyester
",100,4.87
https://us.shein.com/Manfinity-Homme-Men-s-2-Pack-Loose-Fit-Drawstring-Waist-Sweatpants-p-2655469-cat-2988.html,Manfinity Homme Men'S 2pcs Expression Printed Drawstring Waist Joggers,Multicolor,23.89,Men Sweatpants,"Color: Multicolor
Pattern Type: Plain
Type: Jogger
Details: Drawstring
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Cropped
Fit Type: Loose
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Winter (<10℃/50℉)
Body: Unlined
Sheer: No
",1000,5
https://us.shein.com/Manfinity-Homme-Men-1pc-Letter-Graphic-Drop-Shoulder-Sweatshirt-p-23262885-cat-1974.html,Manfinity Homme Men 1pc Letter Graphic Drop Shoulder Sweatshirt,Dark Grey,10.19,Men Sweatshirts,"Color: Dark Grey
Style: Casual
Type: Pullovers
Pattern Type: Letter
Neckline: Round Neck
Sleeve Length: Long Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Sheer: No
",500,4.91
https://us.shein.com/DAZY-Men-S-Autumn-Winter-Casual-Sweatshirt-With-Letter-Pattern-Embroidery-p-27949061-cat-1974.html,DAZY Men'S Autumn Winter Casual Sweatshirt With Letter Pattern Embroidery,Army Green,15.99,Men Sweatshirts,"Color: Army Green
Style: Casual
Type: Pullovers
Pattern Type: Letter
Details: Embroidery
Neckline: Round Neck
Sleeve Length: Long Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 84% Polyester
Composition: 16% Cotton
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Sheer: No
",20,5
https://us.shein.com/Manfinity-EMRG-Loose-Fit-Men-s-Striped-Print-Drawstring-Waist-Shorts-p-16081713-cat-1976.html,Manfinity EMRG Loose Fit Men's Striped Print Drawstring Waist Shorts,Khaki,7.99,Men Shorts,"Color: Khaki
Style: Casual
Pattern Type: Colorblock
Pattern Type: Striped
Details: Drawstring
Type: Track Shorts
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Short
Fit Type: Loose
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",100,4.88
https://us.shein.com/Manfinity-Loose-Men-s-Plaid-Print-Drawstring-Waist-Pants-p-12658158-cat-1978.html,Manfinity Loose Men's Plaid Print Drawstring Waist Pants,Black and White,11.99,Men Pants,"Color: Black and White
Style: Casual
Pattern Type: Plaid
Details: Drawstring
Details: Pocket
Type: Straight Leg
Closure Type: Zipper Fly
Waist Line: Natural
Length: Long
Fit Type: Loose
Fabric: Non-Stretch
Material: Woven Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Body: Unlined
Sheer: No
",1000,4.74
https://us.shein.com/Manfinity-Hypemode-Loose-Men-s-Heart-Printed-T-Shirt-p-23428883-cat-1980.html,Manfinity Hypemode Loose Men's Heart Printed T-Shirt,White,7.56,Men T-Shirts,"Color: White
Style: Casual
Pattern Type: Heart
Neckline: Round Neck
Sleeve Length: Half Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Loose
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 65% Polyester
Composition: 35% Cotton
Care Instructions: Machine wash or professional dry clean
Lined For Added Warmth: No
Body: Unlined
Sheer: No
",500,4.92
https://us.shein.com/Manfinity-Homme-Men-Loose-Colorblock-Button-Up-Shirt-Pants-p-18190517-cat-9037.html,Manfinity Homme Men Loose Colorblock Button Up Shirt & Pants,Khaki,18.42,Men Shirt Co-ords,"Color: Khaki
Style: Casual
Pattern Type: Colorblock
Neckline: Collar
Sleeve Type: Regular Sleeve
Details: Button Front
Bottom Type: Pants
Fit Type: Regular Fit
Number of Pieces: 2 Piece Set
Fabric: Non-Stretch
Care Instructions: Machine wash, do not dry clean
Sheer: No
",67,4.96
https://us.shein.com/Manfinity-EMRG-Loose-Fit-Men-s-Camouflage-Cargo-Pants-With-Flap-Pockets-p-1421416-cat-1978.html,Manfinity EMRG Loose Fit Men's Camouflage Cargo Pants With Flap Pockets,Multicolor,14.75,Men Pants,"Color: Multicolor
Style: Street
Pattern Type: Camo
Details: Patched
Details: Pocket
Type: Cargo Pants
Waist Line: Natural
Length: Cropped
Fit Type: Loose
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Body: Unlined
Sheer: No
",1000,5
https://us.shein.com/Manfinity-Men-Lion-Print-Tee-p-24906613-cat-1980.html,Manfinity Men Lion Print Tee,Red,7.99,Men T-Shirts,"Color: Red
Style: Casual
Pattern Type: Animal
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash or professional dry clean
Sheer: No
",500,4.94
https://us.shein.com/Manfinity-Hypemode-Men-Letter-Patched-Drawstring-Waist-Shorts-p-14585761-cat-1976.html,Manfinity Hypemode Men Letter Patched Drawstring Waist Shorts,Light Grey,9.59,Men Shorts,"Color: Light Grey
Style: Casual
Pattern Type: Letter
Details: Drawstring
Details: Patched
Details: Pocket
Type: Track Shorts
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Short
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
Lining: 100% Polyester
",1000,4.92
https://us.shein.com/Manfinity-Men-Allover-Print-Letter-Patched-Drawstring-Waist-Swim-Trunks-p-10010734-cat-2025.html,Manfinity Men Allover Print Letter Patched Drawstring Waist Swim Trunks,Multicolor,9.89,Men Beach Shorts,"Color: Multicolor
Style: Boho
Pattern Type: All Over Print
Details: Patched
Details: Drawstring
Details: Pocket
Type: Bottoms
Bottom Type: Shorts
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean,wash with the soft detergent
Body: Lined
Lining: 100% Polyester
",1000,5
https://us.shein.com/Manfinity-Basics-Men-4pcs-Round-Neck-Solid-Tee-p-6629997-cat-1980.html,Manfinity Basics Men 4pcs Round Neck Solid Tee,Multicolor,20.08,Men T-Shirts,"Color: Multicolor
Style: Casual
Pattern Type: Plain
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,5
https://us.shein.com/Manfinity-Homme-Men-Letter-Graphic-Tee-p-15768313-cat-1980.html,Manfinity Homme Men Letter Graphic Tee,White,4.75,Men T-Shirts,"Color: White
Style: Casual
Pattern Type: Letter
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,4.97
https://us.shein.com/Manfinity-Men-Butterfly-Slogan-Graphic-Two-Tone-Tee-p-22153625-cat-1980.html,Manfinity Men Butterfly & Slogan Graphic Two Tone Tee,Pink,9.59,Men T-Shirts,"Color: Pink
Style: Casual
Pattern Type: Butterfly
Pattern Type: Colorblock
Neckline: Round Neck
Sleeve Length: Half Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean
Sheer: No
",100,4.93
https://us.shein.com/Manfinity-Homme-Loose-Fit-Men-s-Straight-Leg-Pants-With-Letter-And-Drawstring-Detail-p-11402072-cat-1978.html,Manfinity Homme Loose Fit Men's Straight Leg Pants With Letter And Drawstring Detail,Black,10.5,Men Pants,"Color: Black
Style: Casual
Pattern Type: Letter
Details: Drawstring
Details: Patched
Details: Pocket
Type: Straight Leg
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Long
Fit Type: Loose
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Body: Unlined
Sheer: No
",1000,4.88
https://us.shein.com/ROMWE-Grunge-Punk-Men-Skeleton-Print-Tee-p-14804627-cat-1980.html,ROMWE Grunge Punk Men Skeleton Print Tee,White,6.59,Men T-Shirts,"Color: White
Style: Street
Pattern Type: Halloween
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean
Sheer: No
",1000,4.82
https://us.shein.com/Men-s-Color-Block-Letter-Printed-Jacket-And-Joggers-Two-Piece-Set-p-26787485-cat-9042.html,Men's Color Block Letter Printed Jacket And Joggers Two Piece Set,Blue,25.42,Men Outerwear Co-ords,"Color: Blue
Style: Casual
Pattern Type: Colorblock
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Details: Button Front
Neckline: Baseball Collar
Top Type: Jackets
Bottom Type: Pants
Bottom Type: Sweatpants
Temperature: Late Fall (10-17℃/50-63℉)
Sleeve Type: Drop Shoulder
Fit Type: Loose
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",100,4.92
https://us.shein.com/ROMWE-Goth-Men-Letter-Graphic-Zip-Up-Hoodie-p-21482607-cat-8869.html,ROMWE Goth Men Halloween Print Zip Up Hoodie,Black,11.31,Men Zip-up Hoodies,"Color: Black
Style: Street
Type: Zip Up
Pattern Type: Animal
Pattern Type: Letter
Details: Pocket
Details: Zipper
Neckline: Hooded
Sleeve Length: Long Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Oversized
Fabric: Non-Stretch
Material: Knitted Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Sheer: Yes
",1000,4.86
https://us.shein.com/Men-Flap-Pocket-Side-Drawstring-Waist-Cargo-Pants-p-22792503-cat-1978.html,Men Flap Pocket Side Drawstring Waist Cargo Pants,Grey,10.66,Men Pants,"Color: Grey
Style: Street
Pattern Type: Plain
Details: Drawstring
Details: Pocket
Type: Cargo Pants
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Cropped
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Woven Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Body: Unlined
Sheer: No
",100,4.91
https://us.shein.com/ROMWE-Grunge-Punk-Men-Skull-Letter-Graphic-Tee-p-22005065-cat-1980.html,ROMWE Street Life Men's Letter & Skull Print Round Neck T-Shirt,Black,8.75,Men T-Shirts,"Color: Black
Style: Casual
Style: Street
Pattern Type: Animal
Pattern Type: Cartoon
Pattern Type: Letter
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Cotton
Care Instructions: Machine wash or professional dry clean
Sheer: No
",500,4.94
https://us.shein.com/Manfinity-LEGND-Men-Cotton-Ripped-Skinny-Jeans-p-11657744-cat-1989.html,Manfinity LEGND Men Cotton Ripped Skinny Jeans,White,13.11,Men Jeans,"Color: White
Pattern Type: Plain
Details: Pocket
Details: Ripped
Type: Skinny
Closure Type: Zipper Fly
Waist Line: Natural
Length: Long
Fit Type: Regular Fit
Fabric: High Stretch
Material: Denim
Composition: 98% Cotton
Composition: 2% Elastane
Care Instructions: Hand wash,do not dry clean
Body: Unlined
Sheer: No
",1000,4.86
https://us.shein.com/Men-s-Half-Zipper-Polo-Shirt-With-Patchwork-Edge-p-27015293-cat-1981.html,Men's Half Zipper Polo Shirt With Patchwork Edge,Grey,10.89,Men Polo Shirts,"Color: Grey
Style: Casual
Pattern Type: Plain
Neckline: Collar
Details: Pocket
Details: Zipper
Sleeve Length: Long Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,4.93
https://us.shein.com/Manfinity-Homme-Men-Solid-Crew-Neck-Patched-Tee-p-1057158-cat-1980.html,Manfinity Homme Men Solid Crew Neck Patched Tee,Black,5.65,Men T-Shirts,"Color: Black
Style: Casual
Pattern Type: Plain
Neckline: Round Neck
Details: Patched
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,5
https://us.shein.com/Men-Slant-Pocket-Jeans-p-15072805-cat-1989.html,Men Slant Pocket Jeans,Dark Wash,20.99,Men Jeans,"Color: Dark Wash
Pattern Type: Plain
Details: Button
Details: Pocket
Details: Zipper
Details: Washed
Type: Straight Leg
Closure Type: Zipper Fly
Waist Line: Natural
Length: Long
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Denim
Composition: 66% Cotton
Composition: 27% Polyester
Composition: 6% Lyocell
Composition: 1% Elastane
Care Instructions: Machine wash, do not dry clean
Pockets: Yes
Body: Unlined
Sheer: No
",100,4.87
https://us.shein.com/Manfinity-EMRG-Men-Letter-Graphic-Kangaroo-Pocket-Drawstring-Hoodie-Sweatpants-p-24559205-cat-9034.html,Manfinity EMRG Men Letter Graphic Kangaroo Pocket Drawstring Hoodie & Sweatpants,Black,22.34,Men Hoodie & Sweatshirt Co-ords,"Color: Black
Style: Casual
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Neckline: High Neck
Top Type: Sweatshirt
Bottom Type: Sweatpants
Temperature: Late Fall (10-17℃/50-63℉)
Sleeve Type: Drop Shoulder
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",100,4.85
https://us.shein.com/Men-Letter-Embroidery-Striped-Trim-Drop-Shoulder-Two-Tone-Varsity-Jacket-p-25018441-cat-1983.html,Men Letter Embroidery Striped Trim Drop Shoulder Two Tone Varsity Jacket,Green,26.34,Men Jackets & Coats,"Color: Green
Style: Casual
Pattern Type: Colorblock
Pattern Type: Letter
Type: Varsity
Neckline: Baseball Collar
Sleeve Length: Long Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Placket: Single Breasted
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Woven Fabric
Composition: 100% Polyester
Temperature: Winter (<10℃/50℉)
Care Instructions: Machine wash or professional dry clean
Sheer: No
Features: Comfortable
Features: Great quality
",100,4.94
https://us.shein.com/Manfinity-Homme-Men-Solid-Round-Neck-Tee-p-25301896-cat-1980.html,Manfinity Homme Men Solid Round Neck Tee,Black,4.81,Men T-Shirts,"Color: Black
Style: Casual
Pattern Type: Plain
Neckline: Round Neck
Sleeve Length: Long Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 62% Polyester
Composition: 34% Cotton
Composition: 4% Elastane
Temperature: Spring/Fall (18-25℃/63-77℉)
Care Instructions: Machine wash or professional dry clean
Body: Unlined
Sheer: No
",500,4.89
https://us.shein.com/Manfinity-Homme-Men-Solid-Pocket-Patched-Shirt-p-21371661-cat-1979.html,Manfinity Homme Men Solid Pocket Patched Shirt,White,9.37,Men Shirts,"Color: White
Style: Casual
Pattern Type: Plain
Type: Shirt
Neckline: Shirt Collar
Sleeve Length: Short Sleeve
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Woven Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",100,4.95
https://us.shein.com/Manfinity-Hypemode-Men-Drawstring-Waist-Slant-Pocket-Pants-p-10529582-cat-1978.html,Manfinity Hypemode Men Drawstring Waist Slant Pocket Pants,Mint Green,11.89,Men Pants,"Color: Mint Green
Style: Casual
Pattern Type: Plain
Details: Drawstring
Details: Pocket
Type: Tapered/Carrot
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Cropped
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Body: Unlined
Sheer: No
",1000,5
https://us.shein.com/Manfinity-Homme-Loose-Fit-Men-s-Floral-Print-Thermal-Sweatshirt-p-11574755-cat-1974.html,Manfinity Homme Loose Fit Men's Floral Printed Thermal Sweatshirt,Coffee Brown,9.99,Men Sweatshirts,"Color: Coffee Brown
Style: Casual
Type: Pullovers
Pattern Type: Floral
Neckline: Round Neck
Sleeve Length: Long Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Loose
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Sheer: No
",1000,4.9
https://us.shein.com/Manfinity-EMRG-Loose-Men-s-Figure-Letter-Graphic-T-Shirt-p-24577599-cat-1980.html,Manfinity EMRG Loose Men's Figure & Letter Graphic T-Shirt,White,8.99,Men T-Shirts,"Color: White
Style: Street
Pattern Type: Figure
Pattern Type: Letter
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Loose
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,4.88
https://us.shein.com/Manfinity-RSRT-Loose-Fit-Solid-Color-Men-s-Button-Front-Shirt-Shorts-Set-p-17937418-cat-9037.html,Manfinity RSRT Loose Fit Solid Color Men's Button-Front Shirt & Shorts Set,Khaki,21.49,Men Shirt Co-ords,"Color: Khaki
Style: Casual
Pattern Type: Plain
Neckline: Lapel
Sleeve Type: Regular Sleeve
Details: Drawstring
Details: Pocket
Details: Button Front
Bottom Type: Shorts
Fit Type: Regular Fit
Number of Pieces: 2 Piece Set
Fabric: Non-Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",500,4.94
https://us.shein.com/Manfinity-Men-Ombre-Drawstring-Waist-Swim-Trunks-p-16712787-cat-2025.html,Manfinity Men Ombre Drawstring Waist Swim Trunks,Pink,6.99,Men Beach Shorts,"Color: Pink
Pattern Type: Ombre
Details: Drawstring
Details: Pocket
Type: Bottoms
Bottom Type: Shorts
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean
Body: Lined
",100,4.94
https://us.shein.com/Manfinity-Men-Tropical-Print-Drawstring-Waist-2-In-1-Swim-Trunks-p-14590522-cat-2025.html,Manfinity Men Tropical Print Drawstring Waist 2 In 1 Swim Trunks,Green,11.62,Men Beach Shorts,"Color: Green
Pattern Type: Tropical
Pattern Type: All Over Print
Details: Drawstring
Details: Pocket
Type: Bottoms
Bottom Type: Shorts
Fabric: Slight Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash or professional dry clean
Lining: 90% Polyester
Lining: 10% Elastane
",100,4.96
https://us.shein.com/Manfinity-Mode-Men-Single-Button-Blazer-Suit-Pants-Set-p-12749540-cat-2484.html,Manfinity Mode Men Single Button Blazer & Suit Pants Set,Black,31.73,Men Suits,"Color: Black
Style: Work
Pattern Type: Plain
Details: Button
Sleeve Length: Long Sleeve
Fit Type: Regular Fit
Top Type: Blazer
Bottom Type: Pants
Temperature: Late Fall (10-17℃/50-63℉)
Neckline: Lapel
Sleeve Type: Regular Sleeve
Fabric: Medium Stretch
Care Instructions: Hand wash,do not dry clean
Pockets: Yes
Sheer: No
",500,4.87
https://us.shein.com/Manfinity-Mode-Men-Button-Front-Solid-Shirt-p-9648512-cat-1979.html,Manfinity Mode Men Button Front Solid Shirt,Black,8.06,Men Shirts,"Color: Black
Style: Casual
Pattern Type: Plain
Type: Shirt
Neckline: Collar
Sleeve Length: Long Sleeve
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 97% Polyester
Composition: 3% Elastane
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,5
https://us.shein.com/Manfinity-Men-Letter-Graphic-Drawstring-Waist-Swim-Trunks-Compression-Liner-p-10733170-cat-2025.html,Manfinity Men Letter Graphic Drawstring Waist Swim Trunks & Compression Liner,Mint Green,11.54,Men Beach Shorts,"Color: Mint Green
Style: Boho
Pattern Type: Colorblock
Pattern Type: Letter
Details: Drawstring
Type: Bottoms
Bottom Type: Shorts
Fabric: Slight Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash or professional dry clean
Lining: 90% Polyester
Lining: 10% Elastane
",1000,4.94
https://us.shein.com/Manfinity-Homme-Men-Letter-Graphic-Tee-Drawstring-Waist-Shorts-Set-p-15850188-cat-1975.html,Manfinity Homme Men Letter Graphic Tee & Drawstring Waist Shorts Set,Burgundy,14.79,Men T-Shirt Co-ords,"Color: Burgundy
Style: Casual
Pattern Type: Letter
Details: Drawstring
Neckline: Round Neck
Top Type: Tee
Bottom Type: Track Shorts
Temperature: Spring/Fall (18-25℃/63-77℉)
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,4.98
https://us.shein.com/Manfinity-RSRT-Men-s-Geometric-Print-Knitted-V-Neck-T-Shirt-p-28953386-cat-1980.html,Manfinity RSRT Men's Geometric Print Knitted V-Neck T-Shirt,Black,7.49,Men T-Shirts,"Color: Black
Style: Casual
Pattern Type: Geometric
Neckline: Deep V Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash or professional dry clean
Body: Unlined
Sheer: No
",1,5
https://us.shein.com/Manfinity-Men-Cotton-Contrast-Panel-Side-Ripped-Jeans-p-2005145-cat-1989.html,Manfinity Men Cotton Contrast Panel Side Ripped Jeans,Light Wash,18.28,Men Jeans,"Color: Light Wash
Pattern Type: Colorblock
Details: Side Stripe
Details: Ripped
Type: Skinny
Closure Type: Zipper Fly
Waist Line: Natural
Length: Long
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Denim
Composition: 76% Cotton
Composition: 22% Polyester
Composition: 2% Elastane
Care Instructions: Machine wash, do not dry clean
Body: Unlined
Sheer: No
",1000,4.85
https://us.shein.com/Manfinity-LEGND-Men-Solid-Pocket-Patched-Denim-Shirt-Without-Tee-p-22137846-cat-1987.html,Manfinity LEGND Men Solid Pocket Patched Denim Shirt Without Tee,Army Green,20.39,Men Denim Shirts,"Color: Army Green
Style: Casual
Pattern Type: Plain
Type: Shirt
Neckline: Shirt Collar
Sleeve Length: Long Sleeve
Details: Pocket
Details: Ripped
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Denim
Composition: 100% Cotton
Care Instructions: Machine wash, do not dry clean
Sheer: No
",81,4.98
https://us.shein.com/Men-s-Letter-Printed-Zipper-Closure-Drop-Shoulder-Hoodie-p-25654779-cat-1974.html,Men's Letter Print Drop Shoulder Fleece Sweatshirt,Grey,10.98,Men Sweatshirts,"Color: Grey
Style: Casual
Type: Half Placket
Pattern Type: Letter
Details: Zipper
Neckline: Stand Collar
Sleeve Length: Long Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Loose
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Lined For Added Warmth: Yes
Sheer: No
",83,4.86
https://us.shein.com/Men-s-Colorblock-Round-Neck-T-shirt-p-26955758-cat-1980.html,Men's Colorblock Round Neck T-shirt,Multicolor,8.29,Men T-Shirts,"Color: Multicolor
Style: Casual
Pattern Type: Colorblock
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash or professional dry clean
Sheer: No
",35,4.97
https://us.shein.com/Manfinity-Homme-Men-Rose-Print-Tee-p-21789852-cat-1980.html,Manfinity Homme Men Rose Print Tee,White,7.69,Men T-Shirts,"Color: White
Style: Casual
Pattern Type: Floral
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash or professional dry clean
Sheer: No
",500,4.97
https://us.shein.com/Manfinity-EMRG-Men-s-Cartoon-Printed-Short-Sleeve-T-shirt-p-26439707-cat-1980.html,Manfinity EMRG Men's Cartoon Printed Short Sleeve T-shirt,Baby Pink,9.49,Men T-Shirts,"Color: Baby Pink
Style: Casual
Pattern Type: Cartoon
Neckline: Round Neck
Sleeve Length: Half Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Loose
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",500,4.96
https://us.shein.com/Manfinity-LEGND-Men-Bear-Letter-Graphic-Tee-Shorts-p-12637238-cat-1975.html,Manfinity LEGND Men Bear & Letter Graphic Tee & Shorts,Black,12.52,Men T-Shirt Co-ords,"Color: Black
Style: Casual
Pattern Type: Cartoon
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Neckline: Round Neck
Sleeve Length: Short Sleeve
Top Type: Tee
Bottom Type: Track Shorts
Length: Regular
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,4.96
